data,block,trial,oneTrigger,trigger
29_2011_12_02_14_03_,3,32,0,left/right
29_2011_12_02_14_03_,4,1,1,right
29_2011_12_02_14_03_,4,2,1,right
29_2011_12_02_14_03_,4,3,1,right
29_2011_12_02_14_03_,4,4,1,right
29_2011_12_02_14_03_,4,5,1,left
29_2011_12_02_14_03_,4,6,1,left
29_2011_12_02_14_03_,4,7,1,right
29_2011_12_02_14_03_,4,8,1,left
29_2011_12_02_14_03_,4,9,1,left
29_2011_12_02_14_03_,4,10,1,right
29_2011_12_02_14_03_,4,11,1,right
29_2011_12_02_14_03_,4,12,1,left
29_2011_12_02_14_03_,4,13,1,right
29_2011_12_02_14_03_,4,14,1,right
29_2011_12_02_14_03_,4,15,1,left
29_2011_12_02_14_03_,4,16,1,right
29_2011_12_02_14_03_,4,17,1,right
29_2011_12_02_14_03_,4,18,1,left
29_2011_12_02_14_03_,4,19,1,right
29_2011_12_02_14_03_,4,20,1,right
29_2011_12_02_14_03_,4,21,1,left
29_2011_12_02_14_03_,4,22,1,left
29_2011_12_02_14_03_,4,23,1,left
29_2011_12_02_14_03_,4,24,1,left
29_2011_12_02_14_03_,4,25,1,left
29_2011_12_02_14_03_,4,26,1,right
29_2011_12_02_14_03_,4,27,1,right
29_2011_12_02_14_03_,4,28,1,right
29_2011_12_02_14_03_,4,29,0,left/right
29_2011_12_02_14_03_,4,30,1,right
29_2011_12_02_14_03_,4,31,1,right
29_2011_12_02_14_03_,4,32,1,right
29_2011_12_02_14_03_,5,1,1,left
29_2011_12_02_14_03_,5,2,1,left
29_2011_12_02_14_03_,5,3,1,left
29_2011_12_02_14_03_,5,4,1,left
29_2011_12_02_14_03_,5,5,1,left
29_2011_12_02_14_03_,5,6,1,left
29_2011_12_02_14_03_,5,7,1,left
29_2011_12_02_14_03_,5,8,1,right
29_2011_12_02_14_03_,5,9,1,left
29_2011_12_02_14_03_,5,10,1,right
29_2011_12_02_14_03_,5,11,1,left
29_2011_12_02_14_03_,5,12,1,left
29_2011_12_02_14_03_,5,13,1,right
29_2011_12_02_14_03_,5,14,1,right
29_2011_12_02_14_03_,5,15,1,left
29_2011_12_02_14_03_,5,16,1,left
29_2011_12_02_14_03_,5,17,1,right
29_2011_12_02_14_03_,5,18,1,right
29_2011_12_02_14_03_,5,19,1,right
29_2011_12_02_14_03_,5,20,1,left
29_2011_12_02_14_03_,5,21,1,left
29_2011_12_02_14_03_,5,22,1,right
29_2011_12_02_14_03_,5,23,1,right
29_2011_12_02_14_03_,5,24,1,left
29_2011_12_02_14_03_,5,25,0,left/right
29_2011_12_02_14_03_,5,26,1,left
29_2011_12_02_14_03_,5,27,1,right
29_2011_12_02_14_03_,5,28,1,left
29_2011_12_02_14_03_,5,29,1,right
29_2011_12_02_14_03_,5,30,1,right
29_2011_12_02_14_03_,5,31,1,right
29_2011_12_02_14_03_,5,32,1,left
29_2011_12_02_14_03_,6,1,1,right
29_2011_12_02_14_03_,6,2,1,left
29_2011_12_02_14_03_,6,3,1,right
29_2011_12_02_14_03_,6,4,1,right
29_2011_12_02_14_03_,6,5,1,right
29_2011_12_02_14_03_,6,6,1,right
29_2011_12_02_14_03_,6,7,1,right
29_2011_12_02_14_03_,6,8,1,left
29_2011_12_02_14_03_,6,9,1,right
29_2011_12_02_14_03_,6,10,1,right
29_2011_12_02_14_03_,6,11,1,right
29_2011_12_02_14_03_,6,12,1,left
29_2011_12_02_14_03_,6,13,1,right
29_2011_12_02_14_03_,6,14,1,right
29_2011_12_02_14_03_,6,15,1,left
29_2011_12_02_14_03_,6,16,1,right
29_2011_12_02_14_03_,6,17,1,left
29_2011_12_02_14_03_,6,18,1,left
29_2011_12_02_14_03_,6,19,1,left
29_2011_12_02_14_03_,6,20,1,right
29_2011_12_02_14_03_,6,21,1,left
29_2011_12_02_14_03_,6,22,1,left
29_2011_12_02_14_03_,6,23,1,right
29_2011_12_02_14_03_,6,24,1,left
29_2011_12_02_14_03_,6,25,1,right
29_2011_12_02_14_03_,6,26,1,right
29_2011_12_02_14_03_,6,27,1,left
29_2011_12_02_14_03_,6,28,1,left
29_2011_12_02_14_03_,6,29,1,left
29_2011_12_02_14_03_,6,30,1,right
29_2011_12_02_14_03_,6,31,1,right
29_2011_12_02_14_03_,6,32,1,left
29_2011_12_02_14_03_,7,1,1,left
29_2011_12_02_14_03_,7,2,1,right
29_2011_12_02_14_03_,7,3,1,left
29_2011_12_02_14_03_,7,4,1,left
29_2011_12_02_14_03_,7,5,0,left/right
29_2011_12_02_14_03_,7,6,1,left
29_2011_12_02_14_03_,7,7,1,right
29_2011_12_02_14_03_,7,8,0,left/right
29_2011_12_02_14_03_,7,9,1,right
29_2011_12_02_14_03_,7,10,1,right
29_2011_12_02_14_03_,7,11,1,left
29_2011_12_02_14_03_,7,12,1,right
29_2011_12_02_14_03_,7,13,1,left
29_2011_12_02_14_03_,7,14,1,left
29_2011_12_02_14_03_,7,15,1,right
29_2011_12_02_14_03_,7,16,1,right
29_2011_12_02_14_03_,7,17,1,left
29_2011_12_02_14_03_,7,18,1,right
29_2011_12_02_14_03_,7,19,1,left
29_2011_12_02_14_03_,7,20,1,right
29_2011_12_02_14_03_,7,21,1,right
29_2011_12_02_14_03_,7,22,1,left
29_2011_12_02_14_03_,7,23,1,left
29_2011_12_02_14_03_,7,24,1,left
29_2011_12_02_14_03_,7,25,1,right
29_2011_12_02_14_03_,7,26,1,left
29_2011_12_02_14_03_,7,27,1,left
29_2011_12_02_14_03_,7,28,1,right
29_2011_12_02_14_03_,7,29,1,right
29_2011_12_02_14_03_,7,30,1,right
29_2011_12_02_14_03_,7,31,1,right
29_2011_12_02_14_03_,7,32,1,right
29_2011_12_02_14_03_,8,1,1,right
29_2011_12_02_14_03_,8,2,1,left
29_2011_12_02_14_03_,8,3,1,left
29_2011_12_02_14_03_,8,4,0,left/right
29_2011_12_02_14_03_,8,5,1,right
29_2011_12_02_14_03_,8,6,1,left
29_2011_12_02_14_03_,8,7,1,right
29_2011_12_02_14_03_,8,8,0,left/right
29_2011_12_02_14_03_,8,9,1,left
29_2011_12_02_14_03_,8,10,0,left/right
29_2011_12_02_14_03_,8,11,1,left
29_2011_12_02_14_03_,8,12,1,right
29_2011_12_02_14_03_,8,13,1,left
29_2011_12_02_14_03_,8,14,1,left
29_2011_12_02_14_03_,8,15,1,left
29_2011_12_02_14_03_,8,16,1,right
29_2011_12_02_14_03_,8,17,1,left
29_2011_12_02_14_03_,8,18,1,right
29_2011_12_02_14_03_,8,19,1,left
29_2011_12_02_14_03_,8,20,1,right
29_2011_12_02_14_03_,8,21,1,left
29_2011_12_02_14_03_,8,22,1,right
29_2011_12_02_14_03_,8,23,0,left/right
29_2011_12_02_14_03_,8,24,1,right
29_2011_12_02_14_03_,8,25,1,right
29_2011_12_02_14_03_,8,26,1,left
29_2011_12_02_14_03_,8,27,1,right
29_2011_12_02_14_03_,8,28,1,right
29_2011_12_02_14_03_,8,29,1,left
29_2011_12_02_14_03_,8,30,1,right
29_2011_12_02_14_03_,8,31,1,right
29_2011_12_02_14_03_,8,32,1,left
29_2011_12_02_14_03_,9,1,1,right
29_2011_12_02_14_03_,9,2,1,left
29_2011_12_02_14_03_,9,3,1,right
29_2011_12_02_14_03_,9,4,1,left
29_2011_12_02_14_03_,9,5,1,right
29_2011_12_02_14_03_,9,6,0,left/right
29_2011_12_02_14_03_,9,7,1,right
29_2011_12_02_14_03_,9,8,1,right
29_2011_12_02_14_03_,9,9,1,right
29_2011_12_02_14_03_,9,10,0,left/right
29_2011_12_02_14_03_,9,11,1,left
29_2011_12_02_14_03_,9,12,1,left
29_2011_12_02_14_03_,9,13,1,right
29_2011_12_02_14_03_,9,14,1,right
29_2011_12_02_14_03_,9,15,1,left
29_2011_12_02_14_03_,9,16,1,right
29_2011_12_02_14_03_,9,17,1,right
29_2011_12_02_14_03_,9,18,1,left
29_2011_12_02_14_03_,9,19,1,left
29_2011_12_02_14_03_,9,20,1,right
29_2011_12_02_14_03_,9,21,1,left
29_2011_12_02_14_03_,9,22,1,right
29_2011_12_02_14_03_,9,23,1,right
29_2011_12_02_14_03_,9,24,1,left
29_2011_12_02_14_03_,9,25,1,left
29_2011_12_02_14_03_,9,26,1,left
29_2011_12_02_14_03_,9,27,1,right
29_2011_12_02_14_03_,9,28,1,right
29_2011_12_02_14_03_,9,29,1,left
29_2011_12_02_14_03_,9,30,1,left
29_2011_12_02_14_03_,9,31,0,left/right
29_2011_12_02_14_03_,9,32,1,left
29_2011_12_02_14_03_,10,1,1,left
29_2011_12_02_14_03_,10,2,1,right
29_2011_12_02_14_03_,10,3,1,right
29_2011_12_02_14_03_,10,4,1,left
29_2011_12_02_14_03_,10,5,1,right
29_2011_12_02_14_03_,10,6,1,right
29_2011_12_02_14_03_,10,7,1,right
29_2011_12_02_14_03_,10,8,1,left
29_2011_12_02_14_03_,10,9,1,right
29_2011_12_02_14_03_,10,10,1,left
29_2011_12_02_14_03_,10,11,1,left
29_2011_12_02_14_03_,10,12,1,right
29_2011_12_02_14_03_,10,13,1,left
29_2011_12_02_14_03_,10,14,1,right
29_2011_12_02_14_03_,10,15,1,right
29_2011_12_02_14_03_,10,16,1,right
29_2011_12_02_14_03_,10,17,1,right
29_2011_12_02_14_03_,10,18,1,left
29_2011_12_02_14_03_,10,19,1,right
29_2011_12_02_14_03_,10,20,1,left
29_2011_12_02_14_03_,10,21,1,left
29_2011_12_02_14_03_,10,22,1,left
29_2011_12_02_14_03_,10,23,1,right
29_2011_12_02_14_03_,10,24,1,left
29_2011_12_02_14_03_,10,25,1,right
29_2011_12_02_14_03_,10,26,1,left
29_2011_12_02_14_03_,10,27,1,left
29_2011_12_02_14_03_,10,28,1,right
29_2011_12_02_14_03_,10,29,0,left/right
29_2011_12_02_14_03_,10,30,1,right
29_2011_12_02_14_03_,10,31,1,right
29_2011_12_02_14_03_,10,32,1,right
29_2011_12_02_14_03_,11,1,1,left
29_2011_12_02_14_03_,11,2,1,left
29_2011_12_02_14_03_,11,3,1,right
29_2011_12_02_14_03_,11,4,1,left
29_2011_12_02_14_03_,11,5,1,left
29_2011_12_02_14_03_,11,6,1,left
29_2011_12_02_14_03_,11,7,1,right
29_2011_12_02_14_03_,11,8,1,right
29_2011_12_02_14_03_,11,9,1,left
29_2011_12_02_14_03_,11,10,1,right
29_2011_12_02_14_03_,11,11,0,left/right
29_2011_12_02_14_03_,11,12,1,right
29_2011_12_02_14_03_,11,13,1,right
29_2011_12_02_14_03_,11,14,1,left
29_2011_12_02_14_03_,11,15,1,left
29_2011_12_02_14_03_,11,16,1,right
29_2011_12_02_14_03_,11,17,1,left
29_2011_12_02_14_03_,11,18,1,right
29_2011_12_02_14_03_,11,19,1,left
29_2011_12_02_14_03_,11,20,1,right
29_2011_12_02_14_03_,11,21,1,left
29_2011_12_02_14_03_,11,22,1,right
29_2011_12_02_14_03_,11,23,1,right
29_2011_12_02_14_03_,11,24,1,right
29_2011_12_02_14_03_,11,25,1,left
29_2011_12_02_14_03_,11,26,1,right
29_2011_12_02_14_03_,11,27,1,right
29_2011_12_02_14_03_,11,28,1,left
29_2011_12_02_14_03_,11,29,1,right
29_2011_12_02_14_03_,11,30,1,left
29_2011_12_02_14_03_,11,31,1,right
29_2011_12_02_14_03_,11,32,1,left
29_2011_12_02_14_03_,12,1,1,left
29_2011_12_02_14_03_,12,2,1,right
29_2011_12_02_14_03_,12,3,1,left
29_2011_12_02_14_03_,12,4,1,right
29_2011_12_02_14_03_,12,5,1,right
29_2011_12_02_14_03_,12,6,1,left
29_2011_12_02_14_03_,12,7,1,right
29_2011_12_02_14_03_,12,8,1,right
29_2011_12_02_14_03_,12,9,1,right
29_2011_12_02_14_03_,12,10,1,left
29_2011_12_02_14_03_,12,11,1,right
29_2011_12_02_14_03_,12,12,1,right
29_2011_12_02_14_03_,12,13,1,left
29_2011_12_02_14_03_,12,14,1,left
29_2011_12_02_14_03_,12,15,1,right
29_2011_12_02_14_03_,12,16,1,right
29_2011_12_02_14_03_,12,17,0,left/right
29_2011_12_02_14_03_,12,18,1,right
29_2011_12_02_14_03_,12,19,1,left
29_2011_12_02_14_03_,12,20,1,right
29_2011_12_02_14_03_,12,21,1,left
29_2011_12_02_14_03_,12,22,0,left/right
29_2011_12_02_14_03_,12,23,1,right
29_2011_12_02_14_03_,12,24,1,left
29_2011_12_02_14_03_,12,25,1,left
29_2011_12_02_14_03_,12,26,1,right
29_2011_12_02_14_03_,12,27,1,left
29_2011_12_02_14_03_,12,28,1,left
29_2011_12_02_14_03_,12,29,1,right
29_2011_12_02_14_03_,12,30,1,right
29_2011_12_02_14_03_,12,31,1,left
29_2011_12_02_14_03_,12,32,1,left
29_2011_12_02_14_03_,13,1,1,left
29_2011_12_02_14_03_,13,2,1,right
29_2011_12_02_14_03_,13,3,1,right
29_2011_12_02_14_03_,13,4,1,left
29_2011_12_02_14_03_,13,5,1,left
29_2011_12_02_14_03_,13,6,1,right
29_2011_12_02_14_03_,13,7,1,right
29_2011_12_02_14_03_,13,8,1,left
29_2011_12_02_14_03_,13,9,1,right
29_2011_12_02_14_03_,13,10,0,left/right
29_2011_12_02_14_03_,13,11,1,left
29_2011_12_02_14_03_,13,12,1,right
29_2011_12_02_14_03_,13,13,1,left
29_2011_12_02_14_03_,13,14,1,right
29_2011_12_02_14_03_,13,15,1,left
29_2011_12_02_14_03_,13,16,1,left
29_2011_12_02_14_03_,13,17,1,left
29_2011_12_02_14_03_,13,18,1,right
29_2011_12_02_14_03_,13,19,1,right
29_2011_12_02_14_03_,13,20,1,left
29_2011_12_02_14_03_,13,21,1,right
29_2011_12_02_14_03_,13,22,1,right
29_2011_12_02_14_03_,13,23,1,right
29_2011_12_02_14_03_,13,24,1,right
29_2011_12_02_14_03_,13,25,1,left
29_2011_12_02_14_03_,13,26,1,right
29_2011_12_02_14_03_,13,27,1,right
29_2011_12_02_14_03_,13,28,1,left
29_2011_12_02_14_03_,13,29,1,left
29_2011_12_02_14_03_,13,30,1,right
29_2011_12_02_14_03_,13,31,1,left
29_2011_12_02_14_03_,13,32,1,right
29_2011_12_02_14_03_,14,1,1,left
29_2011_12_02_14_03_,14,2,1,right
29_2011_12_02_14_03_,14,3,1,left
29_2011_12_02_14_03_,14,4,1,left
29_2011_12_02_14_03_,14,5,1,left
29_2011_12_02_14_03_,14,6,1,right
29_2011_12_02_14_03_,14,7,1,right
29_2011_12_02_14_03_,14,8,1,left
29_2011_12_02_14_03_,14,9,1,right
29_2011_12_02_14_03_,14,10,1,left
29_2011_12_02_14_03_,14,11,1,left
29_2011_12_02_14_03_,14,12,1,right
29_2011_12_02_14_03_,14,13,1,right
29_2011_12_02_14_03_,14,14,1,right
29_2011_12_02_14_03_,14,15,1,left
29_2011_12_02_14_03_,14,16,1,left
29_2011_12_02_14_03_,14,17,1,right
29_2011_12_02_14_03_,14,18,1,left
29_2011_12_02_14_03_,14,19,1,right
29_2011_12_02_14_03_,14,20,1,right
29_2011_12_02_14_03_,14,21,1,right
29_2011_12_02_14_03_,14,22,1,left
29_2011_12_02_14_03_,14,23,1,left
29_2011_12_02_14_03_,14,24,1,right
29_2011_12_02_14_03_,14,25,1,right
29_2011_12_02_14_03_,14,26,1,right
29_2011_12_02_14_03_,14,27,1,left
29_2011_12_02_14_03_,14,28,1,right
29_2011_12_02_14_03_,14,29,1,right
29_2011_12_02_14_03_,14,30,1,left
29_2011_12_02_14_03_,14,31,0,left/right
29_2011_12_02_14_03_,14,32,1,right
29_2011_12_02_14_03_,15,1,1,right
29_2011_12_02_14_03_,15,2,1,left
29_2011_12_02_14_03_,15,3,1,left
29_2011_12_02_14_03_,15,4,1,left
29_2011_12_02_14_03_,15,5,1,right
29_2011_12_02_14_03_,15,6,1,left
29_2011_12_02_14_03_,15,7,1,right
29_2011_12_02_14_03_,15,8,1,right
29_2011_12_02_14_03_,15,9,1,left
29_2011_12_02_14_03_,15,10,1,right
29_2011_12_02_14_03_,15,11,1,right
29_2011_12_02_14_03_,15,12,1,left
29_2011_12_02_14_03_,15,13,1,right
29_2011_12_02_14_03_,15,14,1,right
29_2011_12_02_14_03_,15,15,1,left
29_2011_12_02_14_03_,15,16,1,left
29_2011_12_02_14_03_,15,17,1,left
29_2011_12_02_14_03_,15,18,1,right
29_2011_12_02_14_03_,15,19,1,right
29_2011_12_02_14_03_,15,20,1,right
29_2011_12_02_14_03_,15,21,1,right
29_2011_12_02_14_03_,15,22,1,right
29_2011_12_02_14_03_,15,23,1,right
29_2011_12_02_14_03_,15,24,1,left
29_2011_12_02_14_03_,15,25,1,right
29_2011_12_02_14_03_,15,26,1,left
29_2011_12_02_14_03_,15,27,1,right
29_2011_12_02_14_03_,15,28,1,left
29_2011_12_02_14_03_,15,29,0,left/right
29_2011_12_02_14_03_,15,30,0,left/right
29_2011_12_02_14_03_,15,31,1,right
29_2011_12_02_14_03_,15,32,1,right
29_2011_12_02_14_03_,16,1,1,right
29_2011_12_02_14_03_,16,2,1,right
29_2011_12_02_14_03_,16,3,1,left
29_2011_12_02_14_03_,16,4,1,right
29_2011_12_02_14_03_,16,5,1,left
29_2011_12_02_14_03_,16,6,1,left
29_2011_12_02_14_03_,16,7,0,left/right
29_2011_12_02_14_03_,16,8,1,left
29_2011_12_02_14_03_,16,9,1,right
29_2011_12_02_14_03_,16,10,1,right
29_2011_12_02_14_03_,16,11,1,right
29_2011_12_02_14_03_,16,12,1,left
29_2011_12_02_14_03_,16,13,1,left
29_2011_12_02_14_03_,16,14,1,left
29_2011_12_02_14_03_,16,15,1,right
29_2011_12_02_14_03_,16,16,1,right
29_2011_12_02_14_03_,16,17,1,left
29_2011_12_02_14_03_,16,18,1,left
29_2011_12_02_14_03_,16,19,1,right
29_2011_12_02_14_03_,16,20,1,left
29_2011_12_02_14_03_,16,21,1,right
29_2011_12_02_14_03_,16,22,1,right
29_2011_12_02_14_03_,16,23,1,right
29_2011_12_02_14_03_,16,24,1,left
29_2011_12_02_14_03_,16,25,1,right
29_2011_12_02_14_03_,16,26,1,right
29_2011_12_02_14_03_,16,27,1,left
29_2011_12_02_14_03_,16,28,1,left
29_2011_12_02_14_03_,16,29,1,left
29_2011_12_02_14_03_,16,30,1,right
29_2011_12_02_14_03_,16,31,1,right
29_2011_12_02_14_03_,16,32,1,right
29_2011_12_02_14_03_,17,1,1,left
29_2011_12_02_14_03_,17,2,1,right
29_2011_12_02_14_03_,17,3,1,left
29_2011_12_02_14_03_,17,4,1,right
29_2011_12_02_14_03_,17,5,1,right
29_2011_12_02_14_03_,17,6,1,left
29_2011_12_02_14_03_,17,7,1,left
29_2011_12_02_14_03_,17,8,1,left
29_2011_12_02_14_03_,17,9,1,left
29_2011_12_02_14_03_,17,10,1,right
29_2011_12_02_14_03_,17,11,1,left
29_2011_12_02_14_03_,17,12,1,right
29_2011_12_02_14_03_,17,13,1,right
29_2011_12_02_14_03_,17,14,1,right
29_2011_12_02_14_03_,17,15,1,left
29_2011_12_02_14_03_,17,16,1,right
29_2011_12_02_14_03_,17,17,1,left
29_2011_12_02_14_03_,17,18,1,right
29_2011_12_02_14_03_,17,19,1,left
29_2011_12_02_14_03_,17,20,1,right
29_2011_12_02_14_03_,17,21,1,right
29_2011_12_02_14_03_,17,22,1,right
29_2011_12_02_14_03_,17,23,1,left
29_2011_12_02_14_03_,17,24,1,right
29_2011_12_02_14_03_,17,25,1,right
29_2011_12_02_14_03_,17,26,1,left
29_2011_12_02_14_03_,17,27,1,left
29_2011_12_02_14_03_,17,28,1,right
29_2011_12_02_14_03_,17,29,1,right
29_2011_12_02_14_03_,17,30,1,right
29_2011_12_02_14_03_,17,31,1,left
29_2011_12_02_14_03_,17,32,1,right
29_2011_12_02_14_03_,18,1,1,right
29_2011_12_02_14_03_,18,2,1,left
29_2011_12_02_14_03_,18,3,1,right
29_2011_12_02_14_03_,18,4,1,left
29_2011_12_02_14_03_,18,5,1,right
29_2011_12_02_14_03_,18,6,1,right
29_2011_12_02_14_03_,18,7,1,right
29_2011_12_02_14_03_,18,8,1,right
29_2011_12_02_14_03_,18,9,1,left
29_2011_12_02_14_03_,18,10,1,right
29_2011_12_02_14_03_,18,11,1,left
29_2011_12_02_14_03_,18,12,0,left/right
29_2011_12_02_14_03_,18,13,1,right
29_2011_12_02_14_03_,18,14,1,right
29_2011_12_02_14_03_,18,15,1,right
29_2011_12_02_14_03_,18,16,1,left
29_2011_12_02_14_03_,18,17,1,right
29_2011_12_02_14_03_,18,18,1,right
29_2011_12_02_14_03_,18,19,1,right
29_2011_12_02_14_03_,18,20,0,left/right
29_2011_12_02_14_03_,18,21,1,right
29_2011_12_02_14_03_,18,22,1,right
29_2011_12_02_14_03_,18,23,0,left/right
29_2011_12_02_14_03_,18,24,1,right
29_2011_12_02_14_03_,18,25,1,right
29_2011_12_02_14_03_,18,26,1,right
29_2011_12_02_14_03_,18,27,1,right
29_2011_12_02_14_03_,18,28,1,left
29_2011_12_02_14_03_,18,29,1,right
29_2011_12_02_14_03_,18,30,1,right
29_2011_12_02_14_03_,18,31,1,left
29_2011_12_02_14_03_,18,32,1,left
29_2011_12_02_14_03_,19,1,1,right
29_2011_12_02_14_03_,19,2,1,right
29_2011_12_02_14_03_,19,3,1,left
29_2011_12_02_14_03_,19,4,1,right
29_2011_12_02_14_03_,19,5,1,left
29_2011_12_02_14_03_,19,6,1,right
29_2011_12_02_14_03_,19,7,1,right
29_2011_12_02_14_03_,19,8,1,left
29_2011_12_02_14_03_,19,9,1,left
29_2011_12_02_14_03_,19,10,1,left
29_2011_12_02_14_03_,19,11,1,left
29_2011_12_02_14_03_,19,12,1,left
29_2011_12_02_14_03_,19,13,1,right
29_2011_12_02_14_03_,19,14,1,right
29_2011_12_02_14_03_,19,15,1,right
29_2011_12_02_14_03_,19,16,1,right
29_2011_12_02_14_03_,19,17,1,left
29_2011_12_02_14_03_,19,18,1,left
29_2011_12_02_14_03_,19,19,1,left
29_2011_12_02_14_03_,19,20,1,left
29_2011_12_02_14_03_,19,21,1,left
29_2011_12_02_14_03_,19,22,1,left
29_2011_12_02_14_03_,19,23,1,left
29_2011_12_02_14_03_,19,24,0,left/right
29_2011_12_02_14_03_,19,25,1,left
29_2011_12_02_14_03_,19,26,0,left/right
29_2011_12_02_14_03_,19,27,0,left/right
29_2011_12_02_14_03_,19,28,1,right
29_2011_12_02_14_03_,19,29,0,left/right
29_2011_12_02_14_03_,19,30,0,left/right
29_2011_12_02_14_03_,19,31,1,right
29_2011_12_02_14_03_,19,32,1,right
29_2011_12_02_14_03_,20,1,1,right
29_2011_12_02_14_03_,20,2,1,right
29_2011_12_02_14_03_,20,3,1,right
29_2011_12_02_14_03_,20,4,1,left
29_2011_12_02_14_03_,20,5,1,right
29_2011_12_02_14_03_,20,6,1,right
29_2011_12_02_14_03_,20,7,1,left
29_2011_12_02_14_03_,20,8,1,right
29_2011_12_02_14_03_,20,9,0,left/right
29_2011_12_02_14_03_,20,10,1,right
29_2011_12_02_14_03_,20,11,1,right
29_2011_12_02_14_03_,20,12,0,left/right
29_2011_12_02_14_03_,20,13,1,left
29_2011_12_02_14_03_,20,14,1,right
29_2011_12_02_14_03_,20,15,1,left
29_2011_12_02_14_03_,20,16,0,left/right
29_2011_12_02_14_03_,20,17,1,right
29_2011_12_02_14_03_,20,18,1,right
29_2011_12_02_14_03_,20,19,0,left/right
29_2011_12_02_14_03_,20,20,1,left
29_2011_12_02_14_03_,20,21,1,right
29_2011_12_02_14_03_,20,22,1,right
29_2011_12_02_14_03_,20,23,1,right
29_2011_12_02_14_03_,20,24,1,left
29_2011_12_02_14_03_,20,25,0,left/right
29_2011_12_02_14_03_,20,26,1,left
29_2011_12_02_14_03_,20,27,1,left
29_2011_12_02_14_03_,20,28,1,left
29_2011_12_02_14_03_,20,29,0,left/right
29_2011_12_02_14_03_,20,30,1,right
29_2011_12_02_14_03_,20,31,1,left
29_2011_12_02_14_03_,20,32,1,right
29_2011_12_02_14_03_,21,1,1,right
29_2011_12_02_14_03_,21,2,1,left
29_2011_12_02_14_03_,21,3,0,left/right
29_2011_12_02_14_03_,21,4,1,right
29_2011_12_02_14_03_,21,5,1,right
29_2011_12_02_14_03_,21,6,0,left/right
29_2011_12_02_14_03_,21,7,1,left
29_2011_12_02_14_03_,21,8,1,left
29_2011_12_02_14_03_,21,9,1,left
29_2011_12_02_14_03_,21,10,1,right
29_2011_12_02_14_03_,21,11,1,right
29_2011_12_02_14_03_,21,12,1,right
29_2011_12_02_14_03_,21,13,1,right
29_2011_12_02_14_03_,21,14,1,right
29_2011_12_02_14_03_,21,15,1,left
29_2011_12_02_14_03_,21,16,1,right
29_2011_12_02_14_03_,21,17,1,right
29_2011_12_02_14_03_,21,18,1,right
29_2011_12_02_14_03_,21,19,1,left
29_2011_12_02_14_03_,21,20,1,left
29_2011_12_02_14_03_,21,21,1,right
29_2011_12_02_14_03_,21,22,1,right
29_2011_12_02_14_03_,21,23,1,right
29_2011_12_02_14_03_,21,24,1,right
29_2011_12_02_14_03_,21,25,1,right
29_2011_12_02_14_03_,21,26,1,right
29_2011_12_02_14_03_,21,27,1,left
29_2011_12_02_14_03_,21,28,1,right
29_2011_12_02_14_03_,21,29,1,left
29_2011_12_02_14_03_,21,30,1,right
29_2011_12_02_14_03_,21,31,1,right
29_2011_12_02_14_03_,21,32,1,right
29_2011_12_02_14_03_,22,1,1,left
29_2011_12_02_14_03_,22,2,1,right
29_2011_12_02_14_03_,22,3,1,right
29_2011_12_02_14_03_,22,4,1,right
29_2011_12_02_14_03_,22,5,1,left
29_2011_12_02_14_03_,22,6,1,left
29_2011_12_02_14_03_,22,7,1,right
29_2011_12_02_14_03_,22,8,1,right
29_2011_12_02_14_03_,22,9,1,right
29_2011_12_02_14_03_,22,10,1,right
29_2011_12_02_14_03_,22,11,1,left
29_2011_12_02_14_03_,22,12,1,right
29_2011_12_02_14_03_,22,13,1,left
29_2011_12_02_14_03_,22,14,1,left
29_2011_12_02_14_03_,22,15,1,right
29_2011_12_02_14_03_,22,16,1,right
29_2011_12_02_14_03_,22,17,1,right
29_2011_12_02_14_03_,22,18,1,right
29_2011_12_02_14_03_,22,19,1,left
29_2011_12_02_14_03_,22,20,1,right
29_2011_12_02_14_03_,22,21,1,right
29_2011_12_02_14_03_,22,22,1,left
29_2011_12_02_14_03_,22,23,1,right
29_2011_12_02_14_03_,22,24,1,left
29_2011_12_02_14_03_,22,25,1,left
29_2011_12_02_14_03_,22,26,1,left
29_2011_12_02_14_03_,22,27,1,right
29_2011_12_02_14_03_,22,28,1,right
29_2011_12_02_14_03_,22,29,1,right
29_2011_12_02_14_03_,22,30,1,left
29_2011_12_02_14_03_,22,31,1,left
29_2011_12_02_14_03_,22,32,0,left/right
29_2011_12_02_14_03_,23,1,1,right
29_2011_12_02_14_03_,23,2,1,left
29_2011_12_02_14_03_,23,3,1,right
29_2011_12_02_14_03_,23,4,1,left
29_2011_12_02_14_03_,23,5,1,left
29_2011_12_02_14_03_,23,6,1,right
29_2011_12_02_14_03_,23,7,1,right
29_2011_12_02_14_03_,23,8,1,right
29_2011_12_02_14_03_,23,9,1,right
29_2011_12_02_14_03_,23,10,1,left
29_2011_12_02_14_03_,23,11,1,left
29_2011_12_02_14_03_,23,12,1,right
29_2011_12_02_14_03_,23,13,1,right
29_2011_12_02_14_03_,23,14,1,right
29_2011_12_02_14_03_,23,15,1,right
29_2011_12_02_14_03_,23,16,1,left
29_2011_12_02_14_03_,23,17,1,right
29_2011_12_02_14_03_,23,18,1,right
29_2011_12_02_14_03_,23,19,1,right
29_2011_12_02_14_03_,23,20,1,right
29_2011_12_02_14_03_,23,21,1,right
29_2011_12_02_14_03_,23,22,1,right
29_2011_12_02_14_03_,23,23,0,left/right
